,name,image_num,productID,price,inventory,sell_num,seller_ID,reputation,QA,buyer_num,payment,status,location,upload-time,buylimit,start_price,end,delivery,all_sell_num,update-time
186,iPhone充電線 傳輸線 蘋果充電線a 可用於 iX Xs max XR iPhone8 i7 apple,9,21927983734870,$99 - $348,99,0,gyes940128,32,0,0,"['iPhone充電線 傳輸線 蘋果充電線a 可用於 iX Xs max XR iPhone8 i7 apple', '有多種尺寸 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2019-07-06 10:26:15,0,$99 - 348元,可能會提前結束販售,"['有多種尺寸', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元']",108,0
187,[米兔樂活] 手機 iphone充電線 / 安卓充電線 兩用編織充電傳輸線 充電快速 可通過2.4A電流,9,21925807857194,$120,47,0,malinbigmoney,0,0,0,"['[米兔樂活] 手機 iphone充電線 / 安卓充電線 兩用編織充電傳輸線 充電快速 可通過2.4A電流', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台中市,上架時間： 2019-06-20 18:33:13,0,$120元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)', '宅配/快遞', '120', '元']",132,0
188,蘋果數據線短iphone充電線6六8plus器充電寶短款6s安卓type-c彎頭迷你x手機sp,1,21923688603132,$322,99,0,domizics,423,0,0,"['蘋果數據線短iphone充電線6六8plus器充電寶短款6s安卓type-c彎頭迷你x手機sp', '有多種顏色 ', '公司貨 ', '有多種尺寸 ', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.嘉義縣,上架時間： 2019-06-09 19:16:11,0,$322元,可能會提前結束販售,"['有多種顏色', '公司貨', '有多種尺寸', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)貨到付款', '宅配/快遞', '60', '元貨到付款', '60', '元']",191780,0
189,［現貨秒發］平行輸入🍎蘋果副廠最高品質iphone充電線 Lightning cable 1m 充電線 傳輸線,1,21923680389191,$160,99,0,666ink,0,0,0,"['［現貨秒發］平行輸入🍎蘋果副廠最高品質iphone充電線 Lightning cable 1m 充電線 傳輸線', '貨到付款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台中市,上架時間： 2019-06-08 22:38:21,0,$160元,可能會提前結束販售,"['貨到付款面交取貨付款', '貨到付款', '60', '元面交取貨付款']",8,0
190,888小舖S-蘋果數據線iphone6充電線手機加  【S】,1,21918357189802,$334,30,0,a0908811829,545,0,0,"['888小舖S-蘋果數據線iphone6充電線手機加  【S】', '有多種顏色 ', '有多種尺寸 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2019-05-04 16:03:07,0,$334元,可能會提前結束販售,"['有多種顏色', '有多種尺寸', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元郵局快捷貨到付款', '90', '元宅配/快遞', '90', '元面交取貨']",710165,0
191,《INSTACOP》iPhone 充電線 1M (一公尺) 原廠品質 保固一個月,3,21918355761918,$199 - $285,15,0,instacop_sneaker,2,0,0,"['《INSTACOP》iPhone 充電線 1M (一公尺) 原廠品質 保固一個月', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台中市,上架時間： 2019-05-04 12:45:07,0,$199 - 285元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)', '宅配/快遞', '120', '元']",200,0
192,888小舖手機充電線 蘋果6數據線iPhone充電線器6s手機加長7Plus短,1,21917148480218,$364,30,0,a0908811829,545,0,0,"['888小舖手機充電線 蘋果6數據線iPhone充電線器6s手機加長7Plus短', '有多種顏色 ', '有多種尺寸 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2019-04-25 18:27:09,0,$364元,可能會提前結束販售,"['有多種顏色', '有多種尺寸', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元郵局快捷貨到付款', '90', '元宅配/快遞', '90', '元面交取貨']",710165,0
193,888小舖手機充電線 蘋果數據線iPhone充電線器6s游戲5手機8plus六,1,21917148477045,$324,15,0,a0908811829,545,0,0,"['888小舖手機充電線 蘋果數據線iPhone充電線器6s游戲5手機8plus六', '有多種顏色 ', '有多種尺寸 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2019-04-25 18:27:01,0,$324元,可能會提前結束販售,"['有多種顏色', '有多種尺寸', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元郵局快捷貨到付款', '90', '元宅配/快遞', '90', '元面交取貨']",710165,0
194,【台灣現貨】 Mcdodo  3代Iphone充電線  智能斷電  快充  傳輸線 快充線 智能補電 智慧斷電,8,21914597520971,$199,9,0,lazybone0825,3,0,1,"['【台灣現貨】 Mcdodo  3代Iphone充電線  智能斷電  快充  傳輸線 快充線 智能補電 智慧斷電', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.新北市,上架時間： 2019-04-01 23:13:16,0,$199元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元']",3,2019-04-03 07:12:09
195,IPHONE 充電線 Lightning傳輸線 1米 1.5米,1,21914577049335,$120,99,0,mars10245,113,0,0,"['IPHONE 充電線 Lightning傳輸線 1米 1.5米', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台中市,上架時間： 2019-04-01 01:51:02,近半年棄標次數 ≦ 2次,$120元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款', '7-11取貨付款', '60', '元郵寄寄送', '40', '元']",30,0
196,IPhone 充電線 1M超柔軟 第三代U型充電頭設計 手遊追劇不擋手 保證支援升級IOS12,7,21912391892984,$199,50,0,howard65126,0,0,0,"['IPhone 充電線 1M超柔軟 第三代U型充電頭設計 手遊追劇不擋手 保證支援升級IOS12', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '銀行或郵局轉帳', '郵局無摺存款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.新北市,上架時間： 2019-03-22 14:28:08,0,$199元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)銀行或郵局轉帳郵局無摺存款', '郵寄寄送', '60', '元宅配/快遞', '100', '元面交取貨']",1,0
197,888小舖充電線  蘋果6數據線iPhone充電線器6s手機加長7Plus短快充,1,21912342209959,$414,15,0,a0908811829,545,0,0,"['888小舖充電線  蘋果6數據線iPhone充電線器6s手機加長7Plus短快充', '有多種顏色 ', '有多種尺寸 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2019-03-20 00:18:18,0,$414元,可能會提前結束販售,"['有多種顏色', '有多種尺寸', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元郵局快捷貨到付款', '90', '元宅配/快遞', '90', '元面交取貨']",710165,0
198,888小舖充電線  蘋果6數據線iPhone充電線器6s手機加長7Plus短快充,1,21912338565612,$414,15,0,a0908811829,545,0,0,"['888小舖充電線  蘋果6數據線iPhone充電線器6s手機加長7Plus短快充', '有多種顏色 ', '有多種尺寸 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2019-03-19 19:28:26,0,$414元,可能會提前結束販售,"['有多種顏色', '有多種尺寸', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元郵局快捷貨到付款', '90', '元宅配/快遞', '90', '元面交取貨']",710165,0
199,【PChome 24h購物】 APPLE專用 Lightning高彈充電傳輸線 iPhone充電線 100cm(JL181) 粉 DYAP00-A9009VHEO ,1,99190319489350,$399,2,0,pchome,53787,0,0,"['【PChome 24h購物】 APPLE專用 Lightning高彈充電傳輸線 iPhone充電線 100cm(JL181) 粉 DYAP00-A9009VHEO ', 'DIY組裝 ', '可開發票 ', '', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2019-03-19 11:02:10,評價總分必須 ≧ 0分,$399元,可能會提前結束販售,"['DIY組裝', '可開發票', '宅配/快遞']",614748,0
200,"{MFI認證}綠聯(香檳金,土豪金) 鋁殼編織網 1米, iphone充電線資料傳輸數據Lightning(非蘋果原廠)",2,21911219558194,$380,1,0,xxxxxx,1640,0,0,"['{MFI認證}綠聯(香檳金,土豪金) 鋁殼編織網 1米, iphone充電線資料傳輸數據Lightning(非蘋果原廠)', '有多種尺寸 ', '有多種顏色 ', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣,上架時間： 2019-03-13 16:00:21,評價總分必須 ≧ 1分,$380元,可能會提前結束販售,"['有多種尺寸', '有多種顏色', '7-11取貨付款全家、OK、萊爾富取貨付款', '全家、OK、萊爾富取貨付款', '80', '元7-11取貨付款', '85', '元']",592,0
201,USAMS 蘋果智能斷電傳輸線 智能呼吸線 蘋果線 iPhone充電線 快充線 自動斷電,9,21907844905919,$499,99,0,a0908811829,545,0,0,"['USAMS 蘋果智能斷電傳輸線 智能呼吸線 蘋果線 iPhone充電線 快充線 自動斷電', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2019-02-16 21:48:03,0,$499元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元郵局快捷貨到付款', '90', '元宅配/快遞', '90', '元面交取貨']",710165,2019-02-16 22:18:07
202,*蘋果快充USB充電線 iPhone充電線 Apple充電線 iPhone X 8 7 6 Plus iPad 傳輸線,9,21907844858657,$349,20,0,a0908811829,545,0,0,"['*蘋果快充USB充電線 iPhone充電線 Apple充電線 iPhone X 8 7 6 Plus iPad 傳輸線', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2019-02-16 21:43:11,0,$349元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元郵局快捷貨到付款', '90', '元宅配/快遞', '90', '元面交取貨']",710165,2019-02-16 22:19:15
203,蘋果數據線硅膠保護套可愛卡通女款水果防折斷iPhone充電線咬線器個性創意防摔繩線保護套潮流網紅款繞線器,5,21907843687656,$105,99,0,a0908811829,545,0,0,"['蘋果數據線硅膠保護套可愛卡通女款水果防折斷iPhone充電線咬線器個性創意防摔繩線保護套潮流網紅款繞線器', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2019-02-16 19:38:19,0,$105元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元郵局快捷貨到付款', '90', '元宅配/快遞', '90', '元面交取貨']",710165,2019-02-16 23:23:42
204,蘋果數據線硅膠保護套可愛卡通女款芝麻街防折斷iPhone充電線咬線器個性創意防摔繩線保護套潮流網紅款繞線器,5,21907843667564,$117,99,0,a0908811829,545,0,0,"['蘋果數據線硅膠保護套可愛卡通女款芝麻街防折斷iPhone充電線咬線器個性創意防摔繩線保護套潮流網紅款繞線器', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2019-02-16 19:36:18,0,$117元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元郵局快捷貨到付款', '90', '元宅配/快遞', '90', '元面交取貨']",710165,2019-02-16 23:25:24
205,蘋果數據線硅膠保護套可愛卡通女款芝麻街防折斷iPhone充電線咬線器個性創意防摔繩線保護套潮流網紅款繞線器,5,21907843661265,$117,99,0,a0908811829,545,0,0,"['蘋果數據線硅膠保護套可愛卡通女款芝麻街防折斷iPhone充電線咬線器個性創意防摔繩線保護套潮流網紅款繞線器', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2019-02-16 19:35:39,0,$117元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元郵局快捷貨到付款', '90', '元宅配/快遞', '90', '元面交取貨']",710165,2019-02-16 23:25:56
206,??iPhone充電線 傳輸線 數據線 充電線 Apple線 iphone充電線 iPhone線,8,21907829498975,$345,90,0,a0908811829,545,0,0,"['??iPhone充電線 傳輸線 數據線 充電線 Apple線 iphone充電線 iPhone線', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2019-02-15 18:47:50,0,$345元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元郵局快捷貨到付款', '90', '元宅配/快遞', '90', '元面交取貨']",710165,0
207,??iPhone充電線 傳輸線 數據線 充電線 Apple線 iphone充電線 iPhone線,8,21907827264378,$345,90,0,a0908811829,545,0,0,"['??iPhone充電線 傳輸線 數據線 充電線 Apple線 iphone充電線 iPhone線', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2019-02-15 15:29:57,0,$345元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元郵局快捷貨到付款', '90', '元宅配/快遞', '90', '元面交取貨']",710165,0
208,【Baseus】iphone充電線 追據神器 倍思小丸子充電線 支架充電兩用,9,21907811209785,$190,30,0,servicelapoint0410,1,0,0,"['【Baseus】iphone充電線 追據神器 倍思小丸子充電線 支架充電兩用', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 其他,上架時間： 2019-02-14 14:28:10,0,$190元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵寄寄送', '65', '元宅配/快遞', '80', '元']",605,0
209,倍思 1米 1.8米 安提拉 MFI 蘋果認證 iPhone 充電線 可用IPhone 5 6 7 8 PLUS X,8,21902537109065,$235,16,0,wow0005,1,0,0,"['倍思 1米 1.8米 安提拉 MFI 蘋果認證 iPhone 充電線 可用IPhone 5 6 7 8 PLUS X', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台東縣,上架時間： 2019-01-11 15:08:25,0,$235元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)', '宅配/快遞', '120', '元']",94,0
210,限時特價 iphone充電線 傳輸線 手機線 手機編織線 鋁合金充電線 純銅線蕊 2.1A大電流 耐高壓設計,1,21850248605102,$50,99,0,a123a12396,0,0,0,"['限時特價 iphone充電線 傳輸線 手機線 手機編織線 鋁合金充電線 純銅線蕊 2.1A大電流 耐高壓設計', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 請參考商品說明,物品所在地：  ,上架時間： 2018-12-16 15:15:04,評價總分必須 ≧ 0分,$50元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳面交取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元面交取貨面交取貨付款']",10,0
211,100% 智能斷電 快充線 Apple iPhone充電線 iPhone8 iPhone7 iX 傳輸線 Mcdodo,9,21849152271125,$199,99,1,daughtry066,22,0,1,"['100% 智能斷電 快充線 Apple iPhone充電線 iPhone8 iPhone7 iX 傳輸線 Mcdodo', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2018-12-05 11:23:40,0,$199元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款貨到付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元郵局快捷貨到付款', '100', '元郵寄寄送', '60', '元宅配/快遞', '100', '元離島寄送', '100', '元貨到付款', '100', '元']",60,0
212,智能斷電 2.4A快充線 編織線 Apple iPhone充電線 ix/i8/i7 傳輸線 Mcdodo 快充 閃充,8,21849152263126,$199,99,0,daughtry066,22,0,0,"['智能斷電 2.4A快充線 編織線 Apple iPhone充電線 ix/i8/i7 傳輸線 Mcdodo 快充 閃充', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2018-12-05 11:22:25,0,$199元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款貨到付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元郵局快捷貨到付款', '100', '元郵寄寄送', '60', '元宅配/快遞', '100', '元離島寄送', '100', '元貨到付款', '100', '元']",60,0
213,Ninama 日本 現貨 Cable bite 三麗鷗  iphone 充電線 保護套 布丁狗 雙子星 大耳狗 美樂蒂,9,21847044410735,$260,53,0,ninama,43,0,0,"['Ninama 日本 現貨 Cable bite 三麗鷗  iphone 充電線 保護套 布丁狗 雙子星 大耳狗 美樂蒂', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2018-11-22 15:33:32,0,$260元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款面交取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元郵寄寄送', '80', '元面交取貨付款']",761,0
