,name,image_num,productID,price,inventory,sell_num,seller_ID,reputation,QA,buyer_num,payment,status,location,upload-time,buylimit,start_price,end,delivery,all_sell_num,update-time
323,【T3】IPHONE充電線保護套 USB保護套 充電線保護套 防斷保護套 高CP【HY49】,8,21838663903627,$29,99,32,t3brother,8578,1,11,"['【T3】IPHONE充電線保護套 USB保護套 充電線保護套 防斷保護套 高CP【HY49】', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.彰化縣,上架時間： 2018-09-19 17:33:20,0,$29元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款面交取貨付款', '全家、OK、萊爾富取貨付款', '70', '元7-11取貨付款', '70', '元郵寄寄送', '55', '元宅配/快遞', '80', '元離島寄送', '80', '元貨到付款', '120', '元面交取貨付款']",1009,2019-09-11 13:47:09
324,#網路大盤大# USB手機充電指示燈傳輸線 3A 1米 TYPE-C  蘋果 iphone 充電線 快充線 傳輸線,5,21838663460131,$152,99,0,agirl081930,4321,0,0,"['#網路大盤大# USB手機充電指示燈傳輸線 3A 1米 TYPE-C  蘋果 iphone 充電線 快充線 傳輸線', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '貨到付款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.新北市,上架時間： 2018-09-19 15:38:33,0,$159元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款貨到付款面交取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元郵寄寄送', '50', '元宅配/快遞', '60', '元貨到付款', '100', '元面交取貨付款']",1187,0
325,MP磁吸式手機充電座 蘋果手機充電座 磁吸充電線 手機支架 磁吸充電座 安卓手機座 手機充電座 IPHONE充電線,9,21836590612069,$279,10,5,seven771106,2206,0,5,"['MP磁吸式手機充電座 蘋果手機充電座 磁吸充電線 手機支架 磁吸充電座 安卓手機座 手機充電座 IPHONE充電線', '支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '郵局無摺存款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2018-09-04 17:49:00,0,$279元,可能會提前結束販售,"['支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳郵局無摺存款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元便利帶隔日配一日到貨說明', '60', '元', '活動１日到貨！原價$70↘限量$607-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元宅配/快遞', '80', '元面交取貨']",212,2018-09-30 10:47:49
326,無印風 充電線理線扣 集線器 收納整理扣 集線器 收線器 捲線器 收線帶 充電線束帶 收線扣 iPhone充電線集線,6,21836590548180,$99,7,2,seven771106,2206,0,2,"['無印風 充電線理線扣 集線器 收納整理扣 集線器 收線器 捲線器 收線帶 充電線束帶 收線扣 iPhone充電線集線', '支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '郵局無摺存款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2018-09-04 17:32:56,0,$99元,可能會提前結束販售,"['支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳郵局無摺存款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元便利帶隔日配一日到貨說明', '60', '元', '活動１日到貨！原價$70↘限量$607-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '90', '元宅配/快遞', '80', '元面交取貨']",212,0
327,現貨!!盲插 安卓蘋果傳輸線 一頭兩用 不分正反面 2.4A  iPhone 充電線 傳輸線 蘋果 安卓,1,21833496173085,$99,99,14,easybuy8888,4038,3,8,"['現貨!!盲插 安卓蘋果傳輸線 一頭兩用 不分正反面 2.4A  iPhone 充電線 傳輸線 蘋果 安卓', '公司貨 ', '可開發票 ', '有多種顏色 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', '', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.新北市,上架時間： 2018-08-15 14:10:28,評價總分必須 ≧ 2分,$99元,可能會提前結束販售,"['公司貨', '可開發票', '有多種顏色', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡3\xa0期0 利率每期', '33\xa0元\xa0更多分期PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '55', '元便利帶隔日配一日到貨說明', '65', '元', '活動１日到貨！原價$70↘限量$607-11取貨', '55', '元宅配/快遞', '60', '元']",121,2020-01-08 16:05:09
328,《米粉家族》Baseus 倍思X燈Lighinig數據線 2.4A充電線 智能指示燈iPhone充電線 夜間燈光指示方便,3,21830382440904,$198,9,4,gn2833321,4576,0,4,"['《米粉家族》Baseus 倍思X燈Lighinig數據線 2.4A充電線 智能指示燈iPhone充電線 夜間燈光指示方便', '可開收據 ', '支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2018-07-23 10:49:57,0,$198元,可能會提前結束販售,"['可開收據', '支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '65', '元7-11取貨付款', '65', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '150', '元郵寄寄送', '80', '元宅配/快遞', '140', '元離島寄送', '100', '元']",384,2019-07-13 06:24:54
329,iPhone 充電線 傳輸線 編織線 iPhone 3GS 4 4s i4 i4s ipad ipad 2 3,2,21829357848995,$10,1,0,jen_jrsw,528,2,0,"['iPhone 充電線 傳輸線 編織線 iPhone 3GS 4 4s i4 i4s ipad ipad 2 3', '支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.宜蘭縣,上架時間： 2018-07-17 16:34:34,0,$10元,可能會提前結束販售,"['支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款面交取貨付款', '全家、OK、萊爾富取貨付款', '70', '元7-11取貨付款', '70', '元7-11取貨', '60', '元郵寄寄送', '35', '元宅配/快遞', '100', '元面交取貨面交取貨付款']",124,0
330,附發票【鼎立資訊】~ -Type C-iPhone充電線-Micro USB 高品質防拉扯線材 所有手機通通只要50元,5,21828325301959,$39,30,0,han1021,7379,0,0,"['附發票【鼎立資訊】~ -Type C-iPhone充電線-Micro USB 高品質防拉扯線材 所有手機通通只要50元', '可開發票 ', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '貨到付款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台中市,上架時間： 2018-07-09 22:43:27,0,$39元,可能會提前結束販售,"['可開發票', '支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款貨到付款面交取貨付款', '全家、OK、萊爾富取貨付款', '69', '元7-11取貨付款', '69', '元郵寄寄送', '50', '元宅配/快遞', '90', '元離島寄送', '70', '元貨到付款', '130', '元面交取貨面交取貨付款']",2496,2018-08-20 21:53:50
331,倍思 蘋果 Lightning 數據線 2A閃電快充 IPhone 充電線 傳輸線 編織線 蘋果 手機線 防爆裂 數據線,5,21826259144363,$207,99,3,szoffice10,35378,0,3,"['倍思 蘋果 Lightning 數據線 2A閃電快充 IPhone 充電線 傳輸線 編織線 蘋果 手機線 防爆裂 數據線', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2018-06-26 11:02:42,0,$230元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '65', '元7-11取貨', '60', '元郵寄寄送', '50', '元宅配/快遞', '50', '元貨到付款', '120', '元']",5239,2019-08-09 14:41:06
332,【充電傳輸線】 iPhone充電線 ix/i8/i7傳輸線 100%智能斷電 2.4A快充線 編織線 Mcdodo,9,21821054996748,$199,99,28,yoyo20140217,1420,3,20,"['【充電傳輸線】 iPhone充電線 ix/i8/i7傳輸線 100%智能斷電 2.4A快充線 編織線 Mcdodo', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.嘉義市,上架時間： 2018-05-22 20:46:28,0,$199元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元郵寄寄送', '90', '元']",158,2019-01-30 20:47:57
333,出清 磁吸充電頭 三合一 充電線 蘋果/安卓/Type-c 快充線 oppo  APPLE充電線 iphone充電線,3,21821052358478,$40,8,11,datababy,2712,5,8,"['出清 磁吸充電頭 三合一 充電線 蘋果/安卓/Type-c 快充線 oppo  APPLE充電線 iphone充電線', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台中市,上架時間： 2018-05-22 13:26:13,其中差勁評價 ＜ 3分,$40元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元']",33,2019-06-28 10:25:07
334,現貨出清磁吸充電線 三合一 快充線 蘋果/安卓/Type-c 充電線 iphone充電線 oppo 充電線 APPLE,7,21821052202768,$100,30,17,datababy,2712,4,13,"['現貨出清磁吸充電線 三合一 快充線 蘋果/安卓/Type-c 充電線 iphone充電線 oppo 充電線 APPLE', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台中市,上架時間： 2018-05-22 12:44:21,其中差勁評價 ＜ 3分,$100元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元']",33,2019-06-28 10:24:15
335,參號倉庫 日版限定 Cable Bite 蓄光版 手機充電線 咬咬保護套 Iphone 充電線保護頭 夜光 螢光,9,21820031021055,$250,10,8,astore1hyw,15045,2,8,"['參號倉庫 日版限定 Cable Bite 蓄光版 手機充電線 咬咬保護套 Iphone 充電線保護頭 夜光 螢光', '支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2018-05-17 17:48:51,0,$250元,可能會提前結束販售,"['支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款面交取貨付款', '全家、OK、萊爾富取貨付款', '70', '元7-11取貨付款', '70', '元郵寄寄送', '80', '元面交取貨付款']",3008,0
336,★現貨.附發票★線套 多色 傳輸線 充電線保護套 隨機出貨不挑色  ipad iphone iphone充電線保護套,3,21812811460251,$3,99,97,jack940409,2833,1,13,"['★現貨.附發票★線套 多色 傳輸線 充電線保護套 隨機出貨不挑色  ipad iphone iphone充電線保護套', '可開發票 ', '有多種顏色 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '銀行或郵局轉帳', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2018-03-25 10:42:36,0,$3元,可能會提前結束販售,"['可開發票', '有多種顏色', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」銀行或郵局轉帳面交取貨付款', '全家、OK、萊爾富取貨付款', '70', '元7-11取貨付款', '70', '元便利帶隔日配一日到貨說明', '80', '元', '活動１日到貨！原價$70↘限量$607-11取貨', '70', '元宅急便「黑貓PAY貨到付款」', '100', '元宅配/快遞', '100', '元面交取貨面交取貨付款']",29,2018-09-22 09:58:08
337,參號倉庫 現貨 日本正版 Cable Bite 超人力霸王 怪獸系列 手機充電線 咬咬保護套 Iphone USB充電線,7,21810744011740,$280,3,3,astore1hyw,15045,2,3,"['參號倉庫 現貨 日本正版 Cable Bite 超人力霸王 怪獸系列 手機充電線 咬咬保護套 Iphone USB充電線', '支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2018-03-09 19:37:56,0,$280元,可能會提前結束販售,"['支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款面交取貨付款', '全家、OK、萊爾富取貨付款', '70', '元7-11取貨付款', '70', '元郵寄寄送', '80', '元面交取貨付款']",3008,2019-08-09 21:08:23
338,【實體門市：婕樂數位】蘋果安卓TYPEC快速充電線 90度 彎頭 L型 傳輸線 快充 iphone充電線 尼龍編織 現貨,9,21807684553414,$175,60,4,jloveshop,1020,1,5,"['【實體門市：婕樂數位】蘋果安卓TYPEC快速充電線 90度 彎頭 L型 傳輸線 快充 iphone充電線 尼龍編織 現貨', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '貨到付款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2018-02-14 14:50:15,0,$175元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款貨到付款面交取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元便利帶隔日配一日到貨說明', '70', '元', '活動１日到貨！原價$70↘限量$607-11取貨', '60', '元郵寄寄送', '55', '元宅配/快遞', '55', '元貨到付款', '100', '元面交取貨面交取貨付款']",284,2019-03-04 20:09:54
339,【實體門市：婕樂數位】iPhone充電線 90度彎頭充電 快速充電傳輸 1M 快充 蘋果充電線 傳輸線 L頭充電線,9,21805651248226,$75 - $189,43,8,jloveshop,1020,0,8,"['【實體門市：婕樂數位】iPhone充電線 90度彎頭充電 快速充電傳輸 1M 快充 蘋果充電線 傳輸線 L頭充電線', '有多種顏色 ', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '貨到付款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.高雄市,上架時間： 2018-01-29 16:55:08,0,$75 - 189元,可能會提前結束販售,"['有多種顏色', '支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款貨到付款面交取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元便利帶隔日配一日到貨說明', '70', '元', '活動１日到貨！原價$70↘限量$607-11取貨', '60', '元郵寄寄送', '55', '元宅配/快遞', '55', '元貨到付款', '100', '元面交取貨面交取貨付款']",284,2019-09-18 19:53:30
340,「歐拉亞」現貨 鑰匙圈充電線 iphone充電線 快充線 type-c 傳輸線 micro,5,21743248786507,$119,99,3,orabuy,1950,0,2,"['「歐拉亞」現貨 鑰匙圈充電線 iphone充電線 快充線 type-c 傳輸線 micro', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', '', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台中市,上架時間： 2017-10-24 02:31:39,0,$119元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡3\xa0期0 利率每期', '40\xa0元\xa0更多分期PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅配/快遞', '90', '元離島寄送', '220', '元']",249,2017-10-24 02:39:24
341,參號倉庫 現貨 日本正版 Cable Bite 手機充電線咬咬保護套 超療癒小物 Iphone USB充電線保護頭 動物,9,21741210610498,$199,14,166,astore1hyw,15045,37,167,"['參號倉庫 現貨 日本正版 Cable Bite 手機充電線咬咬保護套 超療癒小物 Iphone USB充電線保護頭 動物', '支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2017-10-13 11:09:07,0,$199元,可能會提前結束販售,"['支援付款快手', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款面交取貨付款', '全家、OK、萊爾富取貨付款', '70', '元7-11取貨付款', '70', '元郵寄寄送', '65', '元面交取貨付款']",3008,2017-12-18 13:41:01
342,【寶貝屋】iPhone 蘋果原廠傳輸線 1米 傳輸線 充電線 線 Apple 數據線 iphone充電線 蘋果充電線,4,21737111294053,$390,99,0,a2524515,3869,1,0,"['【寶貝屋】iPhone 蘋果原廠傳輸線 1米 傳輸線 充電線 線 Apple 數據線 iphone充電線 蘋果充電線', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '貨到付款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.彰化縣,上架時間： 2017-09-16 13:08:12,0,$390元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款貨到付款面交取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元郵寄寄送', '40', '元宅配/快遞', '80', '元貨到付款', '120', '元面交取貨面交取貨付款']",394,0
343, 鋁合金編織 iPhone 充電線 蘋果充電線 手機充電 耐拉 數據線 加粗線 APPLE,3,21725542787583,$29,99,87,iq1189,45222,0,29,"[' 鋁合金編織 iPhone 充電線 蘋果充電線 手機充電 耐拉 數據線 加粗線 APPLE', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台南市,上架時間： 2017-06-22 16:24:29,0,$29元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款貨到付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '65', '元7-11取貨', '65', '元郵寄寄送', '50', '元宅配/快遞', '100', '元離島寄送', '150', '元貨到付款', '150', '元']",2067,2019-07-18 16:28:21
344, M1AA65 鋁合金編織 iPhone 充電線 蘋果充電線 蘋果專用 充電器 IPHONE 快充 IPAD鋁合金,3,21725534859472,$29,79,20,iq7788,10009,5,11,"[' M1AA65 鋁合金編織 iPhone 充電線 蘋果充電線 蘋果專用 充電器 IPHONE 快充 IPAD鋁合金', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台南市,上架時間： 2017-06-21 14:18:06,0,$29元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '65', '元7-11取貨', '65', '元郵寄寄送', '50', '元宅配/快遞', '100', '元離島寄送', '150', '元']",2087,2019-07-18 16:35:43
345, M1A65 鋁合金編織 iPhone 充電線 蘋果充電線 手機充電 不易斷 耐用 ipad iphone7 尼龍,3,21725534769179,$29,99,234,iq1789,78117,1,50,"[' M1A65 鋁合金編織 iPhone 充電線 蘋果充電線 手機充電 不易斷 耐用 ipad iphone7 尼龍', '支援付款快手', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '郵局無摺存款', '貨到付款', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台南市,上架時間： 2017-06-21 14:02:08,0,$29元,可能會提前結束販售,"['支援付款快手', 'Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳郵局無摺存款貨到付款面交取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '64', '元7-11取貨', '65', '元郵寄寄送', '50', '元宅配/快遞', '100', '元離島寄送', '150', '元貨到付款', '150', '元面交取貨付款']",2078,2019-07-18 16:16:40
346,【超耐抗拉】二合一短線 傳輸線 適用 Micro USB iPhone 充電線,1,21646366339740,$59,99,40,go14baseball,66152,6,24,"['【超耐抗拉】二合一短線 傳輸線 適用 Micro USB iPhone 充電線', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', '', '', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '宅急便「黑貓PAY貨到付款」', '面交取貨付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.苗栗縣,上架時間： 2016-11-15 14:09:13,0,$59元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 4.5% 回饋(說明)PChomePay支付連 信用卡6\xa0期0 利率每期', '10\xa0元\xa0更多分期PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款宅急便「黑貓PAY貨到付款」面交取貨付款', '全家、OK、萊爾富取貨付款', '60', '元7-11取貨付款', '60', '元7-11取貨', '60', '元宅急便「黑貓PAY貨到付款」', '120', '元郵局快捷貨到付款', '120', '元郵寄寄送', '40', '元宅配/快遞', '80', '元面交取貨付款']",1468,2019-06-28 14:55:27
