,name,image_num,productID,price,inventory,sell_num,seller_ID,reputation,QA,buyer_num,payment,status,location,upload-time,buylimit,start_price,end,delivery,all_sell_num,update-time
488,卡古馳蘋果數據線iphone6充滿自動斷電智慧快充x閃充7p平板6s短手機充電線 全館免運 一級棒,5,22003231399565,$510,99,0,ok989,2503,0,0,"['卡古馳蘋果數據線iphone6充滿自動斷電智慧快充x閃充7p平板6s短手機充電線 全館免運 一級棒', '可開發票 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-17 12:58:19,0,$510元,可能會提前結束販售,"['可開發票', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1383230,0
489,優勝仕蘋果數據線iPhone6充電線6s器7P手機plus自動智慧斷電8加長2米 全館免運 一級棒,5,22003231043796,$680,99,0,ok989,2503,0,0,"['優勝仕蘋果數據線iPhone6充電線6s器7P手機plus自動智慧斷電8加長2米 全館免運 一級棒', '可開發票 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-17 11:26:37,0,$680元,可能會提前結束販售,"['可開發票', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1383230,0
490,"溫心紡💗全館滿88出貨 尼龍編織 磁充電線iPhone,安卓,Type-C 磁力充電線 磁吸 充電線 2.4A  蘋果",4,22003230909695,$12 - $38,99,0,ocococ00,379,0,0,"['溫心紡💗全館滿88出貨 尼龍編織 磁充電線iPhone,安卓,Type-C 磁力充電線 磁吸 充電線 2.4A  蘋果', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 彰化縣福興鄉,上架時間： 2020-01-17 10:51:08,0,$12 - 38元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)', '宅配/快遞', '120', '元']",539,0
491,第一衛iPhone6數據線蘋果6s手機x充電線器7Plus加長5s快充2米ipad短8P 全館免運 一級棒,5,22003230906366,$663,99,0,ok989,2503,0,0,"['第一衛iPhone6數據線蘋果6s手機x充電線器7Plus加長5s快充2米ipad短8P 全館免運 一級棒', '可開發票 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-17 10:49:36,0,$663元,可能會提前結束販售,"['可開發票', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1383230,0
492,盲插 二合一手機充電線 iPhone充電 / 傳輸線 2A充電線 蘋果安卓系統通用 一頭兩用 快速充電 數據線快充,3,22003230882101,$44,99,0,ocococ00,379,0,0,"['盲插 二合一手機充電線 iPhone充電 / 傳輸線 2A充電線 蘋果安卓系統通用 一頭兩用 快速充電 數據線快充', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 彰化縣福興鄉,上架時間： 2020-01-17 10:42:03,0,$44元,可能會提前結束販售,"['PChomePay支付連 現金 (ATM、餘額、銀行支付)', '宅配/快遞', '120', '元']",539,0
493,一拖三數據線三合一充電線器多功能多頭萬能通用兩用typec安卓iphone 全館免運 一級棒,5,22003230802978,$510,99,0,ok989,2503,0,0,"['一拖三數據線三合一充電線器多功能多頭萬能通用兩用typec安卓iphone 全館免運 一級棒', '可開發票 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-17 10:09:30,0,$510元,可能會提前結束販售,"['可開發票', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1383230,0
494,鑫盾iPhone6數據線蘋果6s手機x充電線器7Plus加長5s快充2米ipad閃充 全館免運 一級棒,5,22003230772907,$663,99,0,ok989,2503,0,0,"['鑫盾iPhone6數據線蘋果6s手機x充電線器7Plus加長5s快充2米ipad閃充 全館免運 一級棒', '可開發票 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-17 09:56:47,0,$663元,可能會提前結束販售,"['可開發票', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1383230,0
495,【可開發票】便攜蘋果充電線短iPhone6數據線短款7Plus充電寶5s快充25cm短線iP—聚優購物網,1,22003230638212,$302,27,0,ok2233,1706,0,0,"['【可開發票】便攜蘋果充電線短iPhone6數據線短款7Plus充電寶5s快充25cm短線iP—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-17 08:42:58,0,$302元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1078978,0
496,【可開發票】iphone6數據線7蘋果6s手機快充8Plus五7P六iPad充電線器加長x—聚優購物網,1,22003230606374,$604,99,0,ok2233,1706,0,0,"['【可開發票】iphone6數據線7蘋果6s手機快充8Plus五7P六iPad充電線器加長x—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-17 08:22:15,0,$604元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1078978,0
497,【可開發票】iphone8數據線7p雙彎頭蘋果X手機8plus充電線器快充2米6s加長原裝—聚優購物網,1,22003230578710,$532,72,0,ok2233,1706,0,0,"['【可開發票】iphone8數據線7p雙彎頭蘋果X手機8plus充電線器快充2米6s加長原裝—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-17 08:03:53,0,$532元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1078978,0
498,可愛iphone加長手機數據線蘋果便攜充電線品質 全館免運 一級棒,5,22003230553241,$461,30,0,ok989,2503,0,0,"['可愛iphone加長手機數據線蘋果便攜充電線品質 全館免運 一級棒', '可開發票 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-17 07:46:43,0,$461元,可能會提前結束販售,"['可開發票', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1383230,0
499,iphone6數據線7蘋果6s手機快充8Plus五7P六iPad充電線器加長x 全館免運 一級棒,3,22003230459213,$504,99,0,ok989,2503,0,0,"['iphone6數據線7蘋果6s手機快充8Plus五7P六iPad充電線器加長x 全館免運 一級棒', '可開發票 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-17 07:16:27,0,$504元,可能會提前結束販售,"['可開發票', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1383230,0
500,【可開發票】iphone傳輸線蘋果充電線器彎頭可愛手機加長平板電腦快充—聚優購物網,1,22003230379056,$596,72,0,djy168168,1943,0,0,"['【可開發票】iphone傳輸線蘋果充電線器彎頭可愛手機加長平板電腦快充—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-17 06:24:09,0,$596元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1016173,0
501,【可開發票】傳輸線可愛iPhone6/6s/5卡通手機充電線器i6—聚優購物網,1,22003230351898,$596,54,0,djy168168,1943,0,0,"['【可開發票】傳輸線可愛iPhone6/6s/5卡通手機充電線器i6—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-17 06:06:36,0,$596元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1016173,0
502,iPhone6數據線6s充電線器11pro手機7Plus加長5s加長原裝PD快充18W閃充套裝xr頭,1,22003229355889,$966,30,0,ok989,2503,0,0,"['iPhone6數據線6s充電線器11pro手機7Plus加長5s加長原裝PD快充18W閃充套裝xr頭', '可開發票 ', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-16 21:25:53,0,$966元,可能會提前結束販售,"['可開發票', 'Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1383230,0
503,【可開發票】冇心蘋果數據線6s卡通可愛iphone6快充線7p充電線Type-c安卓通用—聚優購物網,1,22003228360569,$563,99,0,ok2233,1706,0,0,"['【可開發票】冇心蘋果數據線6s卡通可愛iphone6快充線7p充電線Type-c安卓通用—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-16 16:22:08,0,$563元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1078978,0
504,【可開發票】iPhone6數據線蘋果6S充電線器X手機8plus加長5s六快充ipad7P—聚優購物網,1,22003228340297,$515,27,0,ok2233,1706,0,0,"['【可開發票】iPhone6數據線蘋果6S充電線器X手機8plus加長5s六快充ipad7P—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-16 16:18:48,0,$515元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1078978,0
505,【可開發票】蘋果數據線iPhone6充電線器6s雙彎頭7Plus手機X快充6sp手游iPad8P—聚優購物網,1,22003228337484,$867,36,0,ok2233,1706,0,0,"['【可開發票】蘋果數據線iPhone6充電線器6s雙彎頭7Plus手機X快充6sp手游iPad8P—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-16 16:17:57,0,$867元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1078978,0
506,【可開發票】iPhone6數據線6s蘋果X手機充電線器7plus自動智能斷電加長8P快充—聚優購物網,1,22003228208986,$675,27,0,ok2233,1706,0,0,"['【可開發票】iPhone6數據線6s蘋果X手機充電線器7plus自動智能斷電加長8P快充—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-16 15:50:03,0,$675元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1078978,0
507,【可開發票】二合一手機通用數據線iphone6/5s/6s/6plus/7/8p安卓充電線—聚優購物網,1,22003228208919,$403,45,0,ok2233,1706,0,0,"['【可開發票】二合一手機通用數據線iphone6/5s/6s/6plus/7/8p安卓充電線—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-16 15:49:59,0,$403元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1078978,0
508,【可開發票】蘋果數據線iPhone6充電線器6s伸縮7Plus手機X快充8車載八7P—聚優購物網,1,22003228208885,$867,36,0,ok2233,1706,0,0,"['【可開發票】蘋果數據線iPhone6充電線器6s伸縮7Plus手機X快充8車載八7P—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-16 15:49:59,0,$867元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1078978,0
509,【可開發票】iPhone6數據線蘋果6s充電線器可愛7加長X手機Plus快充8P六—聚優購物網,1,22003228208368,$563,27,0,ok2233,1706,0,0,"['【可開發票】iPhone6數據線蘋果6s充電線器可愛7加長X手機Plus快充8P六—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-16 15:49:47,0,$563元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1078978,0
510,【可開發票】蘋果數據線iPhone6充電線器6s六X七彎頭7plus加長P手機8沖sp—聚優購物網,1,22003228207918,$547,27,0,ok2233,1706,0,0,"['【可開發票】蘋果數據線iPhone6充電線器6s六X七彎頭7plus加長P手機8沖sp—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-16 15:49:37,0,$547元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1078978,0
511,【可開發票】iPhone6數據線6s蘋果8加長5s手機i6Plus六7P五ipad充電線器iP—聚優購物網,1,22003228207794,$499,99,0,ok2233,1706,0,0,"['【可開發票】iPhone6數據線6s蘋果8加長5s手機i6Plus六7P五ipad充電線器iP—聚優購物網', 'Pi 拍錢包X支付連', 'PChomePay支付連 信用卡', 'PChomePay支付連 現金 (ATM、餘額、銀行支付)', '郵局快捷貨到付款', '7-11取貨付款', '全家、OK、萊爾富取貨付款', '銀行或郵局轉帳', '貨到付款', '喜歡這商品嗎?按讚及+1推薦給你的朋友吧！']",物品狀況： 全新,物品所在地： 台灣.台北市,上架時間： 2020-01-16 15:49:36,0,$499元,可能會提前結束販售,"['Pi 拍錢包X支付連', '最高P幣 2.5% 回饋(說明)PChomePay支付連 信用卡PChomePay支付連 現金 (ATM、餘額、銀行支付)郵局快捷貨到付款7-11取貨付款全家、OK、萊爾富取貨付款銀行或郵局轉帳貨到付款', '全家、OK、萊爾富取貨付款', '0', '元7-11取貨付款', '0', '元7-11取貨', '0', '元郵局快捷貨到付款', '0', '元郵寄寄送', '0', '元宅配/快遞', '0', '元離島寄送', '150', '元貨到付款', '0', '元']",1078978,0
